"","index","business_id","review_count"
"867",43364,"DYuOxkW4DtlJsTHdxdXSlg","581"
"868",43441,"u9R0_pvEkl7QGPJYH3j1sg","287"
"869",43482,"znWHLW1pt19HzW1VY6KfCA","376"
"870",43570,"Bm8nRUsZ-dK6g2eJLxMTOw","290"
"871",43594,"X3ec1nuK2BmOULN4Kk3Fgw","333"
"872",43632,"ewEDv_q-K0fV0FepkHB8sA","360"
"873",43676,"siXCBrVFOXicbM2R-33-8w","405"
"874",43705,"Ehy00JWQixgoXzisVKhvag","604"
"875",43729,"7l-CCyNnvT86GMR5EtYjog","223"
"876",43737,"p9v9Sl2g_ibaajWvO0NjkQ","387"
"877",43744,"H_FkQxifSo13B2FWjhp36g","558"
"878",43854,"Mh84_j7YmRrAcm0DWV4bUw","493"
"879",43863,"xAg2w4pxJURbB2edAg2wMQ","249"
"880",43898,"2vL6xxAxRhJS7LabjjDyhw","216"
"881",43899,"NUT7tou1Uvjh0GB4I41Qig","304"
"882",43944,"eJNHwNoCk_hZbK8AeHDZ9g","238"
"883",43991,"UNI1agsPX2k3eJSJVB91nw","1400"
"884",44040,"FRuuIDOd21pTJHvEGIt1Gg","208"
"885",44068,"SEH79jbg5Q8cCozCnhqMHA","218"
"886",44108,"Jw3iaQalS9-1aeXkKh_plA","220"
"887",44154,"NEVA0IYbawceL6kz5v5DAw","229"
"888",44204,"qxVcSWGKyH3HkkHV8NinDA","257"
"889",44269,"ICrUihrSJeqKKkdqsf14KQ","205"
"890",44404,"2HKQSZxgfixCLRZQLHdo-A","256"
"891",44475,"fSBhe0A6Dfa8JCYccfpMog","353"
"892",44527,"Nm1pBGkT5euNOn29JHwXrQ","201"
"893",44529,"E-LZ0Xl1ETDeMrtM9H3-PQ","444"
"894",44532,"L9qDnDHSnINNjePwrJz-uQ","203"
"895",44537,"eWKZyDPXdkhrT8v8XD2OrQ","419"
"896",44539,"rTS8LsUmNIiXsXydE49tPA","1169"
"897",44580,"uCi2ropZuhG4XVcMDaurAw","289"
"898",44595,"LV-oONzEA22qiBEFK1sckA","288"
"899",44601,"-hsFN8VQvH26M0WZ3k1Wtg","218"
"900",44609,"Ql5npMMRWKurN99tgA-g5w","825"
"901",44645,"osSwv6CJy5hDKQdOKeyTow","381"
"902",44664,"VfFHPsPtTW4Mgx0eHDyJiQ","262"
"903",44689,"T9aHITN4Uy2W6sVdodKadg","211"
"904",44756,"l4pAkHCVUKAcDvo-iNSbYA","387"
"905",44759,"LQFmktF43j2NPncKdNd9mg","580"
"906",44814,"NpFtNc51LaZr8Y5_o2wRaw","205"
"907",44906,"5shgJB7a-2_gdnzc0gsOtg","1313"
"908",44915,"xwmwTpzw9XSwK-UT5Ka3HQ","213"
"909",44918,"EnCIojgP5KTr1leaysFE3A","1045"
"910",44941,"HgdFqAvK31fB9sgBdOzo9g","857"
"911",44985,"htQgj-ANQpZGpIpkkrEmyQ","246"
"912",45049,"_Gv5HPQBM3fzI9bOUYFYuw","211"
"913",45094,"-pV9kWNoA9vyHfM_auYecA","320"
"914",45155,"ICdoTODBaprN0UReete9VQ","360"
"915",45257,"orMlHMLyHSldYgzfFTaeoA","312"
"916",45311,"T8-8C1C7QwxzZcMGK_8H4A","321"
"917",45373,"QYuojrlW94mpEwnp0uUIWA","201"
"918",45374,"Abm-1HRGPyevBtnC3Rpxag","249"
"919",45379,"_6hReDyVSr94W2WMO1LJLw","237"
"920",45428,"HQcel0uvg7N7KfhHJChfSQ","815"
"921",45429,"JrXxQKt-TuHG1-ZjZifa1A","218"
"922",45430,"89uU51kOiQXbJHVA3C6XMQ","505"
"923",45499,"nHFJtud7jWZhM9dHQ1eIRA","326"
"924",45589,"uKKNw68mZZaa1jcyszEbyA","599"
"925",45669,"woP-omtF0PobX4JxXpZa7Q","224"
"926",45674,"h6Y1-KfN2XBkcrV85CS8yg","580"
"927",45675,"dPGs5b0N9MarZjVgQVelGQ","216"
"928",45825,"CV0knwCFA-x-8jJHot6Few","276"
"929",45910,"xULATz2siGXOPia614mg2A","332"
"930",45913,"lveadz48Q0_ke_p80D2rhg","206"
"931",46104,"ym5FOqL6tGbgynzwKMHZuw","382"
"932",46126,"1TTQ41NqKks69GltQSQNIA","259"
"933",46134,"OGFBCNUHJ-182MbnV6NTvQ","246"
"934",46166,"NXNa5OYmN1CNmXwHhDxpRA","508"
"935",46334,"qaNt4vtVdge_S68DVjw5Jg","270"
"936",46423,"krPKgiC0EolDhSHz3kLp6g","227"
"937",46443,"gHoP4eJimaMltfUlp6EP4Q","251"
"938",46576,"K-SsrPH0nFExdpLrTo1X1w","370"
"939",46609,"lsHmnOZNlsKnEDsNmT-5_Q","289"
"940",46758,"Hqs4YNST_ZHbshwyi4bnsQ","498"
"941",46849,"yhYhK7tb3la5KcLlVzG5Lw","546"
"942",46926,"FyKefsWq62xeXpje0Flcig","223"
"943",46936,"oWTn2IzrprsRkPfULtjZtQ","407"
"944",46942,"ry-rcjWrzY5nygBW_zswjg","257"
"945",46953,"wX1ORSDKPkA5ftE7F6UONw","654"
"946",46955,"anQSLdujUOp0sTCmIBi2Tg","270"
"947",46967,"zUgDrRtGvK5ZTFlHCsTHwA","291"
"948",46992,"jobP3ywRd3QNZ_GCoPG2DQ","220"
"949",47020,"ZCe93zAkxr2KOBU1NT0lmg","285"
"950",47034,"bs0lhf-5_ZSzd9zD62gIHw","258"
"951",47060,"iA8Ve2sZKN5Vz3mYKrtCaQ","617"
"952",47200,"um_o0pxQ3DlRI9EfCzw0hw","245"
"953",47277,"W537pidoTVQmn9x1GPpxgA","317"
"954",47279,"I-5qHCVwT7k_KH67-YOx3A","417"
"955",47284,"bRZSm_1UQdmU6QWZfO9h6w","237"
"956",47302,"gDOuHjntsN37XEjROoQ2Aw","323"
"957",47563,"dLc1d1zwd1Teu2QED5TmlA","615"
"958",47565,"YNDxeeRUARbd8GRnscJSvg","335"
"959",47668,"URFhSrJPk7JM2pUtsuWsAg","383"
"960",47778,"sJNcipFYElitBrtiJx0ezQ","748"
"961",47905,"tVyLQzyhhinKcGzlZIFZjQ","210"
"962",48024,"0jAexNHRHhkQv4zNYqenBA","281"
"963",48054,"mu9SOad1xQHC0te41ec0MQ","209"
"964",48193,"Y-S2LhHefBdnX8VP5Bh_JA","650"
"965",48330,"ohz8ljVxcZMo2bMGrBZfgw","375"
"966",48555,"NWioeR6MmKxgYD87EL56wg","396"
"967",48572,"6kkxRV8H9SQLybj0xnEbMw","614"
"968",48640,"ijY4C4ut4M9xg3QvK2R2pg","209"
"969",48879,"3XE-poXz9CeDao-Q7pqkTw","234"
"970",48948,"zuVvDYJkKAbXQTTBauAqJQ","255"
"971",48973,"7MeMGh0SUlF-GuTyruwtcw","501"
"972",49025,"Y5-Gphj7DNIav1ZADUip-A","338"
"973",49026,"ijg7qQCYnhUWBd5JUxbfvA","294"
"974",49040,"c_iQzwsTDYraPvHSKz88QA","762"
"975",49045,"AT_xDv2Lm5K7VtER1fp-SA","438"
"976",49071,"UceIYWaKErRX_CSviEgVuw","235"
"977",49175,"ZibmYdOPKLlqDM9oR6xzOA","960"
"978",49182,"t6FCO31z5uYrCM26jCaIaA","244"
"979",49299,"XwV2-lISDp_5Acy72bA8Qg","382"
"980",49445,"5Ktv5ZmJI0CN4L0KxDWJvw","308"
"981",49489,"KS_d3F_eIA6iTo6Wtj2O_w","249"
"982",49498,"kPr9rYEkGwbRLgUHvKljQQ","264"
"983",49505,"RA00GtlU25TkIP9i9wd8bg","322"
"984",49532,"Ul6JwluSTm12PVDIqnNaTg","463"
"985",49533,"dzKDFiWLkspVBJKGfT0M2g","432"
"986",49568,"OKYp_AwhXfqL_0Pgw1WB9Q","300"
"987",49634,"WmHRxbW3m8cngS4e6T8Cnw","319"
"988",49696,"qpub9UXk8oBJr95oq-MbIg","206"
"989",49718,"7OQ7lhIsjLSmf-3012LAuw","240"
"990",49759,"uF86ZhygpBEGr3CudNemYA","236"
"991",49793,"YNHvFEvp9VDNwX5VhRanYQ","378"
"992",49802,"DW5TmdNGhepqrB0JGHnJ_A","213"
"993",49811,"sKrlmbrZWCyLIgiMihCPqw","410"
"994",49880,"YyWzMPDTUa7nfacGxqx_9w","216"
"995",49901,"3GEEy7RP6e4bT4LAiWFMFQ","1462"
"996",49911,"qEJjv2k8nDhOiYpmi_aVOw","492"
"997",49912,"eavP59x5DOpGwVFhxbG4Cg","264"
"998",49938,"SBNucLXc9dQP6VBj__XOmQ","229"
"999",49943,"ILZfAtetYvpp0r0Xs8SoHQ","210"
"1000",49982,"yHYjDPuRtLvhvMpOn5fXOQ","421"
"1001",50017,"bxRFIGAcYREvDBT3Nw3Vaw","362"
"1002",50133,"925GiWzJ_cxQaUT870xW7A","406"
"1003",50269,"gOOc6MDdhw7fV0Tf30mfAQ","241"
"1004",50287,"bzbNGyrTwWHAgg1CqkSgeg","429"
"1005",50318,"peH054eonSBTLLC5aFOQ0g","362"
"1006",50363,"oljOuU-B7XUNQFPBjed2yQ","202"
"1007",50395,"ksuxxeP_V73Y4iKPeLq77A","278"
"1008",50400,"wlQCPszSqUi2xpGqZsWjLA","205"
"1009",50492,"AbnpKkW0mpv34jtRps4C0A","316"
"1010",50633,"ufostEB8B3PC8treZ6FjlQ","304"
"1011",50716,"O-uIEuv7JLUHajkemx_sVw","466"
"1012",50723,"LkMtMHVetws5_7QfRjPtlg","945"
"1013",50734,"fBxDUu5ftmNHbbX5qD_FcA","226"
"1014",50753,"FhIeCF6QrsLaRvAeu0oEPQ","273"
"1015",50784,"lpYFsXFrojiBZ1kbWR2lZw","495"
"1016",50847,"sc__kdcFV4IcNTfBx1707w","344"
"1017",50868,"jTZYireK6pnPb6Rni0jygw","298"
"1018",50905,"Iam7tYWhssw_rscSBkeRIQ","201"
"1019",50955,"_9vGmNrEcLWFOnUzeUdfag","815"
"1020",50959,"0Buxoc0cRqjpvkezo3bqog","396"
"1021",50961,"cQNGkOyCvnIqs78vO8SGJQ","275"
"1022",51085,"hIgGkG1JnHX4xmVuOgegDw","311"
"1023",51103,"soe63_s_1FqZMVmDm2X5uA","280"
"1024",51148,"nwHd2MbIGz0SNG8GpFjekw","267"
"1025",51197,"5VXxZIMgoKRWbNa6x9kMfw","281"
"1026",51209,"-4TMQnQJW1yd6NqGRDvAeA","321"
"1027",51262,"JwWeolTHTWRDdbT0Zb6WLw","222"
"1028",51350,"Fy4t2XHIRKwMk_ocCZze0Q","425"
"1029",51398,"3glVZZh_vyZH1VvPU0307A","233"
"1030",51452,"MS-hfug4QDXqb_Mws3qlzA","527"
"1031",51580,"FvVSy2r7_zDEhZWqLgjXNQ","675"
"1032",51687,"G_LtZnL66Iwama_7_FCLUQ","211"
"1033",51761,"pBFewLcdLnf1XwPTE4jtyQ","288"
"1034",51779,"oeW0vIYd3rUnAPgmD4fEFg","413"
"1035",51791,"NwVj3tbEcR2F8fbrcOEV0Q","310"
"1036",51862,"ymtJtXwsJUClLNDepV1piQ","296"
"1037",51871,"afTRHJ-fvtfADzq94Qk0Sw","219"
"1038",51954,"oX7lSVsg4j7-SrSZVGWVnA","218"
"1039",52003,"m1LOUjVzAAoCS61BTL5i5g","281"
"1040",52128,"i3mZIwNi1EiJ7-1A8amoyw","216"
"1041",52203,"r3Xx9Qk3xAMzYGIGFBcKpQ","229"
"1042",52232,"-ZBfr1BHvArFp1d6XH8jOQ","564"
"1043",52235,"-YYhUIdX-oJoqwd47sAJSw","275"
"1044",52241,"lyIHmlIK7PKwQeGyR8svJQ","249"
"1045",52423,"xiNJk32NYbXdL-T3PzE3lQ","239"
"1046",52437,"lKH_cqeaeVpHdsO2dK58OA","226"
"1047",52452,"NbrXg59fYR3MoeXdeAIQIQ","230"
"1048",52465,"UtsJThJWezQCAz1Ag2PaBQ","315"
"1049",52472,"PL3cimEUfNHlenOGSOAdJg","284"
"1050",52490,"pkXJEEaWcljXgAUd7cGzIA","226"
"1051",52613,"iJ4uoZkPNJ39Vfh0HirI3w","333"
"1052",52617,"T0Uw6vwwfO3el29wBoDamQ","862"
"1053",52618,"6Ct57qgmXwOnzfSZoUGh0Q","1404"
"1054",52731,"Pthcdg09sHQ9M9Tj5P9gfQ","274"
"1055",52739,"q4v-I9j1v7WqtxR12uEMxQ","211"
"1056",52799,"TTFbaLpIwrjFx7YIL2pbJA","300"
"1057",52838,"9tfw-OEfpF0qC2hSzRks6g","246"
"1058",52868,"gqdqnFg2lYeSyS20q2ZK_Q","306"
"1059",52925,"OK0ba4X5seibH8oMWh4bhw","741"
"1060",52932,"bsFZnc2mYyGy5cFf5EWTWg","232"
"1061",52933,"7YJrRufp-0tlNnihJy-Xeg","238"
"1062",52944,"dZB5VuI4mCVRz8qQUwUgCg","357"
"1063",53066,"8E2Uc0Mn4cn_yEY0xFv-9A","225"
"1064",53089,"XeDLyY2a7nZ3IEY4RYslXA","365"
"1065",53103,"JdtJ3jmMukLXU-gDjVTEgg","294"
"1066",53120,"i39--wZD6L9hm9Lg90Uziw","314"
"1067",53151,"ThNGovQZjZ5mn-ZwX_N2BQ","1057"
"1068",53152,"uuGL8diLlHfeUeFuod3F-w","902"
"1069",53164,"Xny0n0s98TpP82sQxfgIMQ","323"
"1070",53167,"h2hJyBYCIXU2_om6LYHWHA","293"
"1071",53179,"BnpuVvPy3sfLlkqKCx6Xnw","279"
"1072",53206,"FmraE2CWt65VRnEqCAqNEg","265"
"1073",53207,"UIU7tug_Y-qVv_aLt7NN4g","214"
"1074",53236,"yKPY_6w7HNb0QhA3DcxvPw","263"
"1075",53240,"zdE82PiD6wquvjYLyhOJNA","1128"
"1076",53269,"8mIrX_LrOnAqWsB5JrOojQ","963"
"1077",53409,"jpOLEg5CrGrLNn5pMhWzmg","216"
"1078",53546,"TfabYPasZ1oOMN6JLa-yvw","623"
"1079",53648,"RHi3Bn4HBGBp105LdVlZbQ","335"
"1080",53731,"qFo9G2zdvLbgH8whxty36g","279"
"1081",53850,"nu-DHeDtxnOW5vYj93dGPQ","318"
"1082",53861,"Eg_M8eeu9SDEdbP7iUmVbQ","408"
"1083",53868,"80Lkm305ZOkQdMEIvOy_lw","269"
"1084",53870,"1Vvxx-9AoINg8TJXOZgEHg","399"
"1085",53873,"FfHpj1QcW510pA3CS354xw","205"
"1086",53965,"RwMLuOkImBIqqYj4SSKSPg","1831"
"1087",53978,"kNaWgxtzLunwVCwfElMcJg","222"
"1088",54029,"_V0yJdpXrbdKzBDoVSJGWA","249"
"1089",54242,"S_5VQYMMa4aD3NzgYLkvhg","284"
"1090",54263,"hgWMxKhrnOUd3m5nOUBIkA","268"
"1091",54296,"5diHqpk_JSC4p8tIo4APow","237"
"1092",54423,"poYsvuOmVDqF4dTnjJ780A","535"
"1093",54435,"qdHFUvFhZjvNie3cZiJb9w","361"
"1094",54489,"xw6G0T2VQZAtta6RcZoAOQ","226"
"1095",54559,"nT16Y6AsJDwEpUB1JICKzg","375"
"1096",54638,"0PFf3RKtDQyHnrdcPo8zMQ","244"
"1097",54665,"EP1do6l8hLyIGEru0gN3EQ","211"
"1098",54763,"-av1lZI1JDY_RZN2eTMnWg","731"
"1099",54772,"Net_BZG7t8JRLjXxNtvyNg","227"
"1100",54816,"pB9ZZGJaApSw2PMcOTc8og","263"
"1101",54941,"OY0-hYJ2q6WiAqhYnCZZ0w","549"
"1102",54959,"fW7SHgmidc32kHSoyLTM2A","348"
"1103",54963,"ZpMoI5EECS6Rm7KigN1gPg","293"
"1104",54977,"ZkUWOdBA4T7pdUhT0dkRzQ","373"
"1105",55113,"oi_jhCtPLj6NULrCe_JllA","236"
"1106",55168,"CVRTly4ag_q5ua0R3iqrVw","233"
"1107",55182,"faPVqws-x-5k2CQKDNtHxw","1318"
"1108",55185,"g8oxQ1Ji9mr9PMjhEfaWSg","668"
"1109",55190,"ycFthc3nxzU_dWfRFev41Q","245"
"1110",55276,"4K5NUsinIgtq-yuxdp2HdA","261"
"1111",55310,"59OgPGGzKFYqwSG_U06kuA","279"
"1112",55489,"1e7hOSI9GEE-dTxIcA3c0Q","224"
"1113",55539,"CN5nuUQod0f8g3oh99qq0w","326"
"1114",55616,"LQI8R7yYXmWzWKd7wLCf2Q","381"
"1115",55732,"BH9z7IJ4zydAqgwsbqoVZQ","1311"
"1116",55733,"pyqnGlIfP9Zw8LLxBjyAiA","647"
"1117",55734,"7fxebHYUwIF6CakxSr70iQ","1147"
"1118",55735,"q18xbq3Cbyp_BJyfMQxFxg","624"
"1119",55772,"bLCdohUvOM7l1OcXifmblw","353"
"1120",55813,"DyOzNIeXUksPNLXYHnB-oQ","503"
"1121",55964,"t6WY1IrohUecqNjd9bG42Q","348"
"1122",55999,"-AD5PiuJHgdUcAK-Vxao2A","254"
"1123",56018,"Z3ZSar8IVAR2qIupqxMynA","320"
"1124",56056,"0XEqyl_lVaJNHRKxNcjJZg","310"
"1125",56135,"Ka00H3EHLLiPNpMj1V4Hcw","226"
"1126",56151,"3ajqOW9A7VhResA08I7RTg","550"
"1127",56153,"ppobG2P-YmqTPy0s4MTRtA","249"
"1128",56184,"_w5hBpkjHs5_Hv3pLeHtIw","1429"
"1129",56187,"07AZL5XenCQ_-op_onKLdw","359"
"1130",56217,"I0f12eU-xFn6Kd_4H57jrQ","327"
"1131",56278,"vh1tPEaPioD78QmoqnWXpw","285"
"1132",56429,"pZ1quwXnYozLIZIVABojhw","432"
"1133",56482,"FhgAHo-8--equM8w5UZ41Q","301"
"1134",56507,"Nc7-nyG_RzXrEqBuxihcgQ","288"
"1135",56517,"r_BrIgzYcwo1NAuG9dLbpg","990"
"1136",56533,"SUd3IyEN7n5OYEGyt_U5lg","321"
"1137",56566,"_r-OvLO5wqncmsBCg3i0qw","201"
"1138",56604,"_XN-GwzZwAyIqLKJsl2htg","689"
"1139",56629,"36GvUjLg3drdOB3jgpqTOQ","231"
"1140",56641,"ZFyJ83LJkkO1dP82kzXKNg","304"
"1141",56754,"_2trMwFsh5-IqqEcQ-OLVA","202"
"1142",56794,"yGCrsq0AYI8WN7goMVLHJA","209"
"1143",56815,"NblDoJBEwhkJyvAuxzh4rg","359"
"1144",56844,"sARavfidmIS878q5BtlyVQ","285"
"1145",56997,"3m2XZFVraCiqjgLxHi5MdA","319"
"1146",57051,"46hnat0aLao-qYWZkN9aBg","333"
"1147",57080,"Wfl_ch21ojyHsPnkvvnstw","333"
"1148",57099,"Cr4ipI-tr-R8Q0NilkWNkA","948"
"1149",57107,"iSQwKRrLYYi-dI2PpJmJJg","348"
"1150",57249,"w-As0KSwy8pqMClOea-NLQ","618"
"1151",57298,"HmsCerK_rub0Ulo0aC0f9A","307"
"1152",57342,"z4K95Y4P5nMrtJiDtXWDYA","251"
"1153",57371,"X-WXPGYuuknAjZkpYGeRiw","372"
"1154",57431,"p6EUf6c9GCfG7seS_wfFyA","338"
"1155",57447,"0w3BdEOxvwKTpypwbN5kiQ","580"
"1156",57473,"QKw32mA440qR7iNQ_vQnyQ","204"
"1157",57509,"jCR-xC4NqoEajjmstqX8sA","249"
"1158",57614,"qxNKPJfuklMxwPbkHLHeWQ","247"
"1159",57624,"ewmTwsZqCHH2gvCeDKz0dw","415"
"1160",57641,"IBshKrdO914zw5sm8kgfPg","287"
"1161",57706,"-Eu04UHRqmGGyvYRDY8-tg","658"
"1162",57736,"IRd0jvnfJ3tV6AMlYMajzw","341"
"1163",57754,"RvwZqjdkZ_pER0moPXLZAQ","291"
"1164",57805,"1a9YViZDThy3VqBnGOatmQ","378"
"1165",57818,"crstB-H5rOfbXhV8pX0e6g","239"
"1166",57880,"wHVWfC_a6koeiJXAu78e1g","626"
"1167",57911,"fOnpoMXToa5Qiyg95E6ENg","406"
"1168",57964,"zRn21C-gM2JOC6W8KoqVgQ","208"
"1169",57973,"QDeB3ZtWYzVJJ0KK-HM-PA","629"
"1170",58070,"aLlREPOEtt3JzeDCagHytA","932"
"1171",58115,"3l54GTr8-E3XPbIxnF_sAA","1390"
"1172",58223,"kOFDVcnj-8fd3doIpCQ06A","391"
"1173",58242,"aqONNC5onqX6EqHHUO1CJA","459"
"1174",58280,"0nyM_mub7LxN6Dx7tYpMaA","270"
"1175",58325,"90bL34o2KEes9pUnCOm7pQ","511"
"1176",58375,"QeDkfLmXVguytF3Of9zg-Q","229"
"1177",58391,"0qSKZhVC_BHPuKro4QGWJw","298"
"1178",58497,"F1PMcEIg-FHZvwhiUoFEgw","227"
"1179",58511,"fKlr9qNoV37WQJwQ826POg","813"
"1180",58586,"P7pxQFqr7yBKMMI2J51udw","2474"
"1181",58589,"KVsv8wRGnLX8QWoNZKNMQA","701"
"1182",58648,"A0X1baHPgw9IiBRivu0G9g","558"
"1183",58657,"HM0sWlwg3ONJ6syMSh_9zw","262"
"1184",58676,"tQifTiY-vutj8orxcMJKfQ","752"
"1185",58846,"vchjO0Vs5FwW2tpFnCimqg","320"
"1186",58914,"2gUbgbdJ7IFSbicBXlSchw","406"
"1187",58940,"nEQFnHydeX2A3bRRDAKqQg","208"
"1188",58960,"zlFyjtCp4AQ1cPx59qeFQQ","322"
"1189",59014,"z3bUwDC1wUPGeIB8Rt90wA","222"
"1190",59056,"mGUXzktXl1BlRdsVOy1WjA","219"
"1191",59058,"rnvsL0oFZpzpO61GXqBF6g","215"
"1192",59073,"iqntlaqSCB4hkzTzlPlEmQ","205"
"1193",59079,"wNXw53wmePcf_V3rF18LUg","268"
"1194",59102,"J6qWt6XIUmIGFHX5rQJA-w","551"
"1195",59131,"h7s4MRVvB726jWHCHiQ9kw","319"
"1196",59211,"-JwSuDqyFILFJmVpjrVbwA","224"
"1197",59220,"UzsXZoePcmt6RWo00qNNAw","227"
"1198",59265,"tWiFat101ID5w_wgAPMXhA","524"
"1199",59380,"ovnqQaQ8BsPgDoJ4nlYBUw","228"
"1200",59414,"coBLz73uWQp1gbMQGkvM3g","272"
"1201",59449,"7kzQjGmeI0Z1q06q_aE1PQ","231"
"1202",59483,"ubz4CaZXagQuGv2N9gFAdw","436"
"1203",59502,"0CB7YB1qRSWLQvMbHw3Fmw","290"
"1204",59545,"-F5mm0-YeCI7viSiOwVAAw","218"
"1205",59611,"5EIJCSrXLHvM2HEoKCejpw","241"
"1206",59613,"SIVi2UQp1UT0lMIoqHP0QA","242"
"1207",59748,"OneyDoIPnABworUjMHqXMA","476"
"1208",59750,"1DP5vHxJzCDbgawv0WC3yA","604"
"1209",59757,"zrDi4gEaUi64lAMfJU51dw","401"
"1210",59837,"AhPmh0NaRDbEYyhd9egzLA","644"
"1211",59891,"zDyv4CoaYvAgQhgr1IK1sg","242"
"1212",59929,"1c_jEfvQBPXZ5YUaAMYJrQ","207"
"1213",59963,"4v5ZLpmNn13Mze1w_XfWHw","278"
"1214",59967,"Cp3YRVZojrCGeQS41Hf1pw","322"
"1215",60021,"zpoZ6WyQUYff18-z4ZU1mA","415"
"1216",60059,"Eis_z-uF_2gUf83UE9blog","201"
"1217",60099,"caGXS6ubNTlv91ZZyoirjQ","239"
"1218",60113,"BjH8Xepc10i6OhCDQdX6og","827"
"1219",60135,"nFVqjh-JCOuV2Uci1ZfJ_Q","292"
"1220",60355,"_JZ7hXqOZ_MngjPWFgER0w","280"
"1221",60436,"_kdpjoGrIzA64E6aXHA66w","335"
"1222",60533,"BxCzy1WOVxOrr_G7V4BIvg","284"
"1223",60765,"aiX_WP7NKPTdF9CfI-M-wg","646"
"1224",60826,"N6MzDoao6s68nAIW8vS9dQ","561"
"1225",60836,"eDlgbI0Qg_mmI-Osvci0gw","477"
"1226",60851,"ja01cHy1xqUB9DQ1r1OYKQ","229"
"1227",60864,"0a2O150ytxrDjDzXNfRWkA","265"
"1228",60918,"fa1G6WoSdvAO8dzM4FYbUA","334"
"1229",61074,"_R1jBQQieKpNGMBqmrLRyA","382"
"1230",61117,"K8MWIwCrS5w-Dbi9UHOlhw","381"
"1231",61174,"oDxvrLYe5SiQKdJlGhheoA","216"
"1232",61196,"T5nTtSCSRoEYMsZPhF61wg","223"
"1233",61229,"m1Y47fK3vWCJXV3TdCn_Xw","357"
"1234",61305,"uI-dbKk_9cUen7pi3-16Sg","458"
"1235",61365,"lweobd-AOEP1lYNTfhuHhQ","213"
"1236",61402,"PL_kv7YO7ZwbDAm9R_ronQ","214"
"1237",61444,"fK1oj0dk9Bc6KsBk5mMDxg","223"
"1238",61514,"trKyIRyjKqVSZmcU0AnICQ","320"
"1239",61564,"G-5kEa6E6PD5fkBRuA7k9Q","1961"
"1240",61570,"LPnGdeEJyMMO02e02PqZBA","233"
"1241",61599,"nn4ZkIZTCd7jJhxs-P9tHA","209"
"1242",61625,"SFnrHuVFSNiondFVUBLJZQ","219"
"1243",61628,"ZWcXoh_RO7rT2DdcyOzyfQ","294"
"1244",61648,"aO1gAp41n8w8zpxTiHdLNA","687"
"1245",61654,"pldfvm-zM2VU5m9a-j9cMQ","232"
"1246",61658,"BCAw9a_kyx2RddRH9tMmKQ","722"
"1247",61689,"56HZLqQOcS1FSXqYG-3vLg","267"
"1248",61738,"ztP466jMUMtqLwwHqXbk9w","267"
"1249",61745,"ArmAaGCdCVAlkhdtaT6RzQ","691"
"1250",61813,"-0qht1roIqleKiQkBLDkbw","270"
"1251",61855,"6TSpAuUdmo2UEn9emgd8xg","214"
"1252",61878,"qG_WEgPa8MBo1dPUOkTMlw","279"
"1253",62030,"LU53AhAlVgUiCsVfZy872w","333"
"1254",62132,"k7Sy557_ZaQSGHFlZgeJzw","418"
"1255",62147,"qD_JdN9HpuuXtJv4C6jmCw","276"
"1256",62197,"3yMmo1sERpks50quoaA8PQ","241"
"1257",62231,"CQk3WJtULz_xOkUM6o7wpQ","508"
"1258",62239,"XwJ6fZRVbxQYRsryy4-qDw","369"
"1259",62317,"ZOmf-3NN4Z59b2Fw6VAM7g","518"
"1260",62353,"IT_4EEIbv6Ox1jBRMyE7pg","1111"
"1261",62387,"kgw8nBO9ZMRhukfnJd6bxg","223"
"1262",62388,"0WoQQlMXVIDEgI0xNdENKA","439"
"1263",62417,"JsCKeWHA8n_5mFQ3F6t4UA","402"
"1264",62496,"knJh7agyWMdPyndI9dURjw","343"
"1265",62561,"3T0Erqk1MKtN58764yZMfw","639"
"1266",62581,"DXlDzOcpdUE_F21tok0fgw","1617"
"1267",62583,"ahSFUPojs9X3-1jP-QPb-w","497"
"1268",62586,"77h11eWv6HKJAgojLx8G4w","383"
"1269",62674,"kJAmLFgiIjtjULunpr3NNg","585"
"1270",62675,"25wTaO0_Rk-GLb4k2uMs0Q","394"
"1271",62713,"jrE4M9HlYp2AZZ7iQCSIRw","363"
"1272",62721,"3xmfT7l3xNH5LK1dLzfvGw","1124"
"1273",62729,"2DmTw0k3bcXuHdAyxO_bkw","440"
"1274",62746,"5zDP3Y2hdh6GJL9DVbQ2KA","439"
"1275",62767,"S8urdN6ACnRQUm-7o9An8w","286"
"1276",62789,"d2ZQRjuizstCTnicysmpMQ","501"
"1277",62808,"hCfp6jF1yisOfwYO-88e_g","230"
"1278",62850,"n6IWvkVMWB9OIRZBXh5tHw","239"
"1279",62866,"BxKxFHXG4B2h1MXK8ebHZQ","251"
"1280",62867,"RRtjC-KUE9vSbD09r6is2A","205"
"1281",62905,"-FtngCwHCD2tRlH8jpj_Ag","388"
"1282",62907,"8MWiywu09bhLWIpzVaD4gw","289"
"1283",62912,"2UaMR7lOJ3IcXizaDpv7KA","207"
"1284",62974,"-wuqvqzPR0pHkxCT3SMtIA","319"
"1285",62977,"xaJS4YP0lISl2V5z2qA3GQ","223"
"1286",63146,"lYsq47uDzdjYUGtyUq8aaQ","375"
"1287",63166,"OD2dbQTKN7FS01fHzZqqzA","209"
"1288",63273,"tD4UIUQhXfX0lKb_OMrG9g","492"
"1289",63353,"7Gkd18xKnIA324Fp7JHRRQ","478"
